0.681818 0.322727
0.398485 0.460606
0.768182 0.562121
0.524242 0.490909
0.787879 0.536364
0.237879 0.419697
0.672727 0.696970
0.807576 0.583333
0.546970 0.851515
0.328788 0.283333
0.215152 0.424242
0.701515 0.290909
0.660606 0.721212
0.592424 0.845455
0.381818 0.378788
0.237879 0.171212
0.774242 0.503030
0.506061 0.289394
0.692424 0.193939
0.092424 0.222727
0.681818 0.259091
0.528788 0.774242
0.742424 0.365152
0.522727 0.395455
0.142424 0.193939
0.375758 0.342424
0.192424 0.263636
0.448485 0.465152
0.719697 0.365152
0.346970 0.392424
0.792424 0.545455
0.368182 0.427273
0.646970 0.575758
0.630303 0.310606
0.539394 0.233333
0.265152 0.381818
0.221212 0.306061
0.445455 0.331818
0.577273 0.524242
0.722727 0.668182
0.610606 0.324242
0.324242 0.322727
0.660606 0.760606
0.577273 0.668182
0.242424 0.433333
0.145455 0.236364
0.757576 0.589394
0.166667 0.201515
0.353030 0.346970
0.616667 0.574242
0.654545 0.287879
0.331818 0.259091
0.724242 0.434848
0.639394 0.212121
0.492424 0.451515
0.251515 0.250000
0.616667 0.281818
0.642424 0.224242
0.780303 0.571212
0.506061 0.525758
0.663636 0.407576
0.740909 0.492424
0.163636 0.274242
0.134848 0.193939
0.196970 0.240909
0.586364 0.669697
0.327273 0.281818
0.289394 0.416667
0.784848 0.595455
0.524242 0.436364
0.234848 0.263636
0.800000 0.468182
0.322727 0.419697
0.662121 0.639394
0.409091 0.213636
0.333333 0.156061
0.454545 0.506061
0.536364 0.748485
0.601515 0.178788
0.403030 0.465152
0.356061 0.221212
0.583333 0.330303
0.453030 0.469697
0.718182 0.322727
0.689394 0.177273
0.706061 0.707576
0.221212 0.418182
0.319697 0.169697
0.227273 0.371212
0.560606 0.268182
0.156061 0.306061
0.490909 0.545455
0.372727 0.284848
0.587879 0.610606
0.680303 0.201515
0.618182 0.360606
0.418182 0.336364
0.219697 0.239394
0.746970 0.400000
0.609091 0.760606
0.677273 0.513636
0.681818 0.522727
0.480303 0.331818
0.569697 0.806061
0.674242 0.577273
0.624242 0.400000
0.503030 0.245455
0.592424 0.625758
0.342424 0.242424
0.739394 0.571212
0.451515 0.160606
0.522727 0.263636
0.421212 0.183333
0.165152 0.312121
0.701515 0.734848
0.578788 0.860606
0.418182 0.298485
0.619697 0.572727
0.360606 0.374242
0.384848 0.293939
0.354545 0.237879
0.686364 0.418182
0.403030 0.227273
0.307576 0.416667
0.766667 0.674242
0.493939 0.210606
0.542424 0.487879
0.430303 0.412121
0.507576 0.827273
0.595455 0.357576
0.515152 0.468182
0.230303 0.462121
0.634848 0.615152
0.304545 0.375758
0.389394 0.530303
0.586364 0.521212
0.339394 0.525758
0.713636 0.668182
0.475758 0.209091
0.230303 0.193939
0.690909 0.648485
0.559091 0.716667
0.553030 0.753030
0.375758 0.245455
0.627273 0.712121
0.256061 0.183333
0.637879 0.496970
0.578788 0.869697
0.651515 0.250000
0.457576 0.316667
0.387879 0.354545
0.692424 0.298485
0.481818 0.553030
0.463636 0.250000
0.575758 0.177273
0.363636 0.254545
0.392424 0.304545
0.156061 0.398485
0.507576 0.409091
0.557576 0.765152
0.112121 0.233333
0.210606 0.340909
0.257576 0.356061
0.304545 0.325758
0.574242 0.796970
0.348485 0.187879
0.512121 0.442424
0.607576 0.242424
0.446970 0.409091
0.671212 0.253030
0.657576 0.328788
0.586364 0.284848
0.754545 0.633333
0.460606 0.245455
0.262121 0.431818
0.651515 0.169697
0.703030 0.328788
0.806061 0.601515
0.409091 0.334848
0.304545 0.424242
0.522727 0.327273
0.660606 0.781818
0.674242 0.754545
0.624242 0.510606
0.365152 0.162121
0.175758 0.239394
0.339394 0.551515
0.528788 0.283333
0.598485 0.353030
0.463636 0.281818
0.478788 0.454545
0.440909 0.413636
0.263636 0.196970
0.512121 0.462121
0.665152 0.630303
0.577273 0.377273
0.342424 0.254545
0.627273 0.174242
0.560606 0.286364
0.334848 0.324242
0.675758 0.466667
0.681818 0.619697
0.613636 0.240909
0.648485 0.154545
0.550000 0.339394
0.681818 0.466667
0.701515 0.156061
0.471212 0.219697
0.677273 0.337879
0.572727 0.181818
0.618182 0.831818
0.225758 0.339394
0.562121 0.809091
0.713636 0.400000
0.510606 0.845455
0.242424 0.500000
0.201515 0.180303
0.246970 0.409091
0.136364 0.172727
0.610606 0.522727
0.503030 0.366667
0.265152 0.437879
0.766667 0.631818
0.581818 0.475758
0.584848 0.268182
0.665152 0.715152
0.109091 0.262121
0.721212 0.645455
0.243939 0.472727
0.562121 0.424242
0.406061 0.246970
0.246970 0.275758
0.245455 0.228788
0.387879 0.504545
0.162121 0.204545
0.507576 0.831818
0.531818 0.234848
0.695455 0.789394
0.666667 0.274242
0.303030 0.321212
0.363636 0.160606
0.456061 0.401515
0.231818 0.492424
0.646970 0.446970
0.593939 0.856061
0.519697 0.531818
0.621212 0.618182
0.551515 0.204545
0.319697 0.286364
0.616667 0.216667
0.181818 0.418182
0.789394 0.606061
0.677273 0.159091
0.650000 0.404545
0.353030 0.290909
0.531818 0.912121
0.419697 0.295455
0.519697 0.274242
0.703030 0.495455
0.522727 0.554545
0.127273 0.268182
0.712121 0.362121
0.493939 0.222727
0.183333 0.306061
0.493939 0.522727
0.601515 0.677273
0.596970 0.401515
0.492424 0.534848
0.284848 0.209091
0.686364 0.375758
0.653030 0.383333
0.504545 0.395455
0.722727 0.421212
0.640909 0.201515
0.637879 0.601515
0.484848 0.278788
0.554545 0.219697
0.643939 0.469697
0.653030 0.324242
0.601515 0.403030
0.437879 0.342424
0.674242 0.533333
0.225758 0.453030
0.666667 0.443939
0.584848 0.230303
0.393939 0.503030
0.401515 0.374242
0.433333 0.204545
0.627273 0.784848
0.678788 0.804545
0.666667 0.281818
0.531818 0.310606
0.681818 0.372727
0.680303 0.653030
0.643939 0.663636
0.768182 0.525758
0.733333 0.565152
0.337879 0.369697
0.603030 0.251515
0.642424 0.157576
0.571212 0.222727
0.533333 0.810606
0.595455 0.854545
0.396970 0.465152
0.513636 0.839394
0.225758 0.378788
0.743939 0.469697
0.646970 0.224242
0.707576 0.410606
0.387879 0.348485
0.630303 0.550000
0.359091 0.195455
0.534848 0.206061
0.286364 0.337879
0.365152 0.203030
0.225758 0.287879
0.371212 0.512121
0.193939 0.457576
0.331818 0.296970
0.631818 0.569697
0.300000 0.554545
0.409091 0.260606
0.681818 0.740909
0.615152 0.309091
0.251515 0.339394
0.759091 0.603030
0.712121 0.656061
0.148485 0.236364
0.671212 0.490909
0.346970 0.566667
0.477273 0.278788
0.412121 0.483333
0.531818 0.477273
0.183333 0.281818
0.315152 0.233333
0.768182 0.489394
0.824242 0.595455
0.512121 0.786364
0.509091 0.453030
0.715152 0.615152
0.474242 0.454545
0.604545 0.262121
0.427273 0.325758
0.254545 0.521212
0.603030 0.268182
0.671212 0.272727
0.571212 0.378788
0.506061 0.846970
0.154545 0.315152
0.619697 0.156061
0.790909 0.466667
0.321212 0.528788
0.243939 0.416667
0.677273 0.668182
0.636364 0.395455
0.246970 0.380303
0.636364 0.453030
0.346970 0.351515
0.425758 0.274242
0.739394 0.393939
0.693939 0.315152
0.819697 0.486364
0.260606 0.493939
0.177273 0.312121
0.634848 0.542424
0.748485 0.415152
0.354545 0.301515
0.539394 0.725758
0.601515 0.803030
0.462121 0.171212
0.628788 0.315152
0.539394 0.340909
0.345455 0.451515
0.680303 0.575758
0.451515 0.519697
0.574242 0.369697
0.595455 0.501515
0.787879 0.501515
0.663636 0.406061
0.468182 0.325758
0.650000 0.612121
0.777273 0.487879
0.466667 0.503030
0.592424 0.309091
0.666667 0.603030
0.542424 0.256061
0.665152 0.407576
0.196970 0.395455
0.631818 0.201515
0.340909 0.377273
0.260606 0.522727
0.383333 0.295455
0.646970 0.409091
0.213636 0.195455
0.716667 0.506061
0.631818 0.554545
0.581818 0.760606
0.093939 0.204545
0.633333 0.568182
0.556061 0.842424
0.634848 0.330303
0.400000 0.407576
0.178788 0.446970
0.153030 0.266667
0.812121 0.589394
0.739394 0.615152
0.704545 0.287879
0.359091 0.393939
0.810606 0.607576
0.710606 0.574242
0.581818 0.430303
0.298485 0.260606
0.253030 0.418182
0.631818 0.325758
0.496970 0.231818
0.381818 0.239394
0.246970 0.307576
0.643939 0.719697
0.613636 0.289394
0.645455 0.480303
0.356061 0.546970
0.624242 0.837879
0.833333 0.575758
0.619697 0.789394
0.718182 0.525758
0.616667 0.742424
0.560606 0.874242
0.527273 0.384848
0.390909 0.272727
0.786364 0.598485
0.646970 0.813636
0.212121 0.318182
0.666667 0.792424
0.507576 0.253030
0.478788 0.336364
0.686364 0.398485
0.265152 0.396970
0.628788 0.175758
0.753030 0.613636
0.406061 0.428788
0.600000 0.577273
0.513636 0.187879
0.556061 0.401515
0.268182 0.413636
0.531818 0.881818
0.437879 0.171212
0.425758 0.533333
0.368182 0.221212
0.528788 0.901515
0.193939 0.400000
0.543939 0.324242
0.687879 0.636364
0.336364 0.256061
0.501515 0.531818
0.507576 0.321212
0.439394 0.434848
0.537879 0.257576
0.753030 0.613636
0.265152 0.436364
0.516667 0.315152
0.136364 0.262121
0.639394 0.589394
0.525758 0.831818
0.150000 0.360606
0.657576 0.334848
0.756061 0.481818
0.640909 0.778788
0.360606 0.451515
0.460606 0.559091
0.487879 0.550000
0.571212 0.289394
0.543939 0.784848
0.219697 0.395455
0.162121 0.356061
0.653030 0.862121
0.283333 0.157576
0.237879 0.462121
0.156061 0.281818
0.680303 0.684848
0.633333 0.260606
0.159091 0.186364
0.643939 0.556061
0.278788 0.454545
0.204545 0.209091
0.807576 0.571212
0.148485 0.359091
0.684848 0.640909
0.354545 0.210606
0.562121 0.439394
0.422727 0.237879
0.545455 0.416667
0.372727 0.368182
0.606061 0.839394
0.621212 0.489394
0.116667 0.274242
0.672727 0.810606
0.459091 0.298485
0.213636 0.293939
0.525758 0.543939
0.437879 0.260606
0.359091 0.422727
0.771212 0.525758
0.824242 0.536364
0.134848 0.236364
0.477273 0.333333
0.769697 0.643939
0.528788 0.815152
0.692424 0.466667
0.740909 0.378788
0.234848 0.410606
0.731818 0.631818
0.192424 0.406061
0.184848 0.250000
0.462121 0.243939
0.306061 0.325758
0.695455 0.548485
0.560606 0.322727
0.593939 0.733333
0.277273 0.201515
0.374242 0.516667
0.203030 0.237879
0.512121 0.831818
0.253030 0.303030
0.607576 0.724242
0.195455 0.215152
0.604545 0.236364
0.400000 0.359091
0.442424 0.500000
0.533333 0.386364
0.650000 0.296970
0.601515 0.671212
0.474242 0.445455
0.566667 0.563636
0.584848 0.362121
0.339394 0.359091
0.439394 0.312121
0.098485 0.219697
0.493939 0.395455
0.745455 0.645455
0.569697 0.274242
0.709091 0.745455
0.609091 0.560606
0.243939 0.507576
0.689394 0.763636
0.448485 0.506061
0.660606 0.721212
0.551515 0.416667
0.328788 0.439394
0.615152 0.386364
0.603030 0.771212
0.453030 0.357576
0.698485 0.436364
0.195455 0.398485
0.653030 0.530303
0.215152 0.174242
0.309091 0.212121
0.746970 0.459091
0.333333 0.562121
0.507576 0.380303
0.306061 0.222727
0.630303 0.701515
0.307576 0.506061
0.353030 0.313636
0.292424 0.498485
0.212121 0.321212
0.443939 0.295455
0.331818 0.216667
0.718182 0.657576
0.393939 0.433333
0.412121 0.493939
0.822727 0.533333
0.280303 0.465152
0.445455 0.451515
0.440909 0.262121
0.571212 0.330303
0.542424 0.851515
0.607576 0.842424
0.181818 0.278788
0.684848 0.431818
0.609091 0.521212
0.583333 0.827273
0.401515 0.324242
0.619697 0.639394
0.568182 0.448485
0.804545 0.493939
0.689394 0.503030
0.680303 0.577273
0.613636 0.784848
0.601515 0.696970
0.572727 0.754545
0.689394 0.633333
0.601515 0.615152
0.677273 0.462121
0.295455 0.456061
0.224242 0.451515
0.560606 0.796970
0.612121 0.696970
0.659091 0.251515
0.295455 0.286364
0.119697 0.215152
0.218182 0.493939
0.357576 0.465152
0.718182 0.336364
0.642424 0.239394
0.345455 0.280303
0.710606 0.286364
0.598485 0.216667
0.721212 0.504545
0.662121 0.578788
0.546970 0.863636
0.572727 0.374242
0.312121 0.559091
0.709091 0.684848
0.809091 0.556061
0.300000 0.175758
0.419697 0.433333
0.440909 0.310606
0.643939 0.331818
0.283333 0.483333
0.545455 0.351515
0.407576 0.527273
0.477273 0.289394
0.312121 0.348485
0.369697 0.398485
0.433333 0.283333
0.298485 0.509091
0.712121 0.257576
0.375758 0.390909
0.586364 0.534848
0.151515 0.215152
0.675758 0.374242
0.616667 0.681818
0.586364 0.481818
0.677273 0.437879
0.559091 0.330303
0.477273 0.551515
0.584848 0.656061
0.831818 0.503030
0.637879 0.783333
0.350000 0.228788
0.545455 0.718182
0.546970 0.415152
0.407576 0.177273
0.168182 0.401515
0.651515 0.209091
0.671212 0.543939
0.645455 0.413636
0.453030 0.265152
0.674242 0.601515
0.581818 0.722727
0.616667 0.722727
0.174242 0.180303
0.550000 0.556061
0.648485 0.450000
0.613636 0.815152
0.246970 0.463636
0.203030 0.292424
0.237879 0.375758
0.634848 0.737879
0.487879 0.319697
0.340909 0.471212
0.334848 0.184848
0.581818 0.777273
0.293939 0.307576
0.675758 0.604545
0.393939 0.231818
0.539394 0.389394
0.501515 0.524242
0.389394 0.375758
0.556061 0.857576
0.640909 0.203030
0.681818 0.569697
0.465152 0.459091
0.659091 0.250000
0.604545 0.819697
0.628788 0.472727
0.430303 0.498485
0.330303 0.265152
0.745455 0.457576
0.759091 0.392424
0.671212 0.566667
0.634848 0.715152
0.692424 0.642424
0.750000 0.481818
0.187879 0.168182
0.209091 0.230303
0.345455 0.398485
0.148485 0.301515
0.319697 0.433333
0.468182 0.272727
0.677273 0.833333
0.227273 0.340909
0.709091 0.306061
0.666667 0.612121
0.765152 0.657576
0.159091 0.246970
0.680303 0.628788
0.415152 0.501515
0.834848 0.563636
0.845455 0.512121
0.643939 0.757576
0.169697 0.418182
0.190909 0.348485
0.365152 0.153030
0.381818 0.430303
0.471212 0.496970
0.457576 0.445455
0.830303 0.566667
0.280303 0.424242
0.539394 0.751515
0.518182 0.466667
0.472727 0.363636
0.278788 0.540909
0.669697 0.710606
0.593939 0.615152
0.383333 0.404545
0.795455 0.504545
0.371212 0.177273
0.709091 0.506061
0.678788 0.301515
0.527273 0.350000
0.178788 0.277273
0.340909 0.266667
0.609091 0.207576
0.184848 0.227273
0.237879 0.154545
0.668182 0.796970
0.296970 0.157576
0.498485 0.525758
0.780303 0.540909
0.768182 0.600000
0.651515 0.639394
0.604545 0.760606
0.527273 0.889394
0.519697 0.774242
0.646970 0.319697
0.316667 0.374242
0.113636 0.186364
0.296970 0.425758
0.153030 0.375758
0.374242 0.174242
0.348485 0.396970
0.307576 0.343939
0.433333 0.333333
0.693939 0.645455
0.543939 0.537879
0.580303 0.872727
0.583333 0.357576
0.321212 0.290909
0.404545 0.468182
0.604545 0.600000
0.278788 0.228788
0.259091 0.262121
0.615152 0.295455
0.492424 0.322727
0.663636 0.612121
0.569697 0.733333
0.816667 0.554545
0.137879 0.248485
0.278788 0.469697
0.507576 0.277273
0.330303 0.378788
0.713636 0.159091
0.553030 0.737879
0.434848 0.321212
0.484848 0.409091
0.183333 0.243939
0.581818 0.184848
0.518182 0.263636
0.362121 0.262121
0.430303 0.201515
0.715152 0.348485
0.751515 0.366667
0.768182 0.475758
0.459091 0.315152
0.581818 0.628788
0.237879 0.445455
0.556061 0.786364
0.268182 0.410606
0.245455 0.216667
0.340909 0.468182
0.671212 0.403030
0.753030 0.628788
0.503030 0.283333
0.542424 0.884848
0.430303 0.222727
0.378788 0.540909
0.374242 0.534848
0.290909 0.340909
0.574242 0.609091
0.160606 0.271212
0.498485 0.345455
0.730303 0.396970
0.733333 0.327273
0.509091 0.784848
0.396970 0.539394
0.621212 0.686364
0.269697 0.228788
0.506061 0.383333
0.478788 0.324242
0.772727 0.618182
0.260606 0.369697
0.686364 0.512121
0.200000 0.219697
0.633333 0.484848
0.562121 0.575758
0.162121 0.309091
0.448485 0.518182
0.342424 0.154545
0.589394 0.696970
0.601515 0.590909
0.209091 0.206061
0.704545 0.495455
0.613636 0.478788
0.507576 0.503030
0.490909 0.312121
0.759091 0.484848
0.659091 0.475758
0.619697 0.698485
0.603030 0.587879
0.796970 0.537879
0.228788 0.178788
0.616667 0.156061
0.554545 0.228788
0.148485 0.260606
0.828788 0.506061
0.598485 0.389394
0.677273 0.418182
0.400000 0.301515
0.457576 0.374242
0.642424 0.662121
0.527273 0.819697
0.556061 0.530303
0.283333 0.160606
0.369697 0.492424
0.651515 0.572727
0.286364 0.483333
0.571212 0.716667
0.274242 0.162121
0.534848 0.216667
0.516667 0.354545
0.351515 0.428788
0.513636 0.336364
0.675758 0.153030
0.575758 0.346970
0.216667 0.428788
0.293939 0.416667
0.643939 0.336364
0.577273 0.725758
0.406061 0.393939
0.557576 0.828788
0.201515 0.174242
0.184848 0.178788
0.515152 0.845455
0.657576 0.240909
0.127273 0.250000
0.392424 0.380303
0.678788 0.528788
0.742424 0.574242
0.581818 0.803030
0.560606 0.253030
0.165152 0.268182
0.636364 0.159091
0.340909 0.248485
0.674242 0.578788
0.660606 0.339394
0.713636 0.281818
0.357576 0.436364
0.622727 0.803030
0.801515 0.627273
0.201515 0.298485
0.540909 0.512121
0.556061 0.248485
0.698485 0.192424
0.653030 0.280303
0.351515 0.278788
0.643939 0.769697
0.772727 0.534848
0.169697 0.228788
0.837879 0.533333
0.292424 0.289394
0.462121 0.315152
0.207576 0.412121
0.742424 0.331818
0.615152 0.401515
0.612121 0.619697
0.839394 0.556061
0.396970 0.468182
0.722727 0.533333
0.665152 0.774242
0.551515 0.519697
0.700000 0.659091
0.569697 0.259091
0.159091 0.190909
0.101515 0.259091
0.171212 0.406061
0.606061 0.363636
0.337879 0.445455
0.612121 0.489394
0.293939 0.466667
0.486364 0.313636
0.331818 0.325758
0.531818 0.401515
0.157576 0.418182
0.246970 0.210606
0.446970 0.231818
0.462121 0.175758
0.578788 0.266667
0.172727 0.369697
0.663636 0.250000
0.822727 0.563636
0.184848 0.296970
0.800000 0.600000
0.195455 0.178788
0.460606 0.369697
0.556061 0.530303
0.701515 0.166667
0.665152 0.754545
0.589394 0.848485
0.269697 0.440909
0.334848 0.328788
0.598485 0.310606
0.246970 0.190909
0.478788 0.407576
0.528788 0.412121
0.362121 0.507576
0.534848 0.284848
0.466667 0.178788
0.392424 0.322727
0.469697 0.243939
0.500000 0.245455
0.531818 0.389394
0.834848 0.556061
0.745455 0.407576
0.677273 0.212121
0.113636 0.246970
0.286364 0.465152
0.666667 0.242424
0.618182 0.266667
0.601515 0.565152
0.456061 0.412121
0.133333 0.210606
0.289394 0.389394
0.672727 0.760606
0.613636 0.207576
0.430303 0.200000
0.437879 0.462121
0.645455 0.595455
0.598485 0.693939
0.562121 0.710606
0.157576 0.219697
0.201515 0.172727
0.386364 0.292424
0.650000 0.706061
0.537879 0.200000
0.716667 0.433333
0.390909 0.159091
0.560606 0.792424
0.696970 0.171212
0.609091 0.324242
0.665152 0.257576
0.456061 0.295455
0.245455 0.186364
0.668182 0.804545
0.128788 0.265152
0.386364 0.183333
0.374242 0.474242
0.578788 0.742424
0.292424 0.303030
0.581818 0.601515
0.540909 0.484848
0.695455 0.524242
0.627273 0.616667
0.648485 0.454545
0.330303 0.512121
0.465152 0.272727
0.478788 0.425758
0.725758 0.560606
0.627273 0.324242
0.571212 0.534848
0.819697 0.471212
0.725758 0.609091
0.468182 0.477273
0.631818 0.857576
0.627273 0.718182
0.422727 0.504545
0.610606 0.480303
0.610606 0.759091
0.296970 0.181818
0.301515 0.351515
0.745455 0.513636
0.372727 0.459091
0.463636 0.496970
0.483333 0.513636
0.362121 0.506061
0.543939 0.374242
0.192424 0.368182
0.621212 0.656061
0.457576 0.272727
0.713636 0.389394
0.134848 0.251515
0.463636 0.436364
0.295455 0.531818
0.119697 0.190909
0.228788 0.306061
0.296970 0.466667
0.409091 0.339394
0.390909 0.465152
0.542424 0.537879
0.322727 0.380303
0.598485 0.353030
0.163636 0.306061
0.481818 0.340909
0.824242 0.595455
0.543939 0.465152
0.384848 0.368182
0.587879 0.662121
0.396970 0.351515
0.656061 0.825758
0.409091 0.372727
0.296970 0.422727
0.169697 0.172727
0.600000 0.425758
0.592424 0.403030
0.196970 0.327273
0.706061 0.418182
0.666667 0.304545
0.500000 0.440909
0.475758 0.551515
0.531818 0.857576
0.193939 0.218182
0.321212 0.393939
0.687879 0.577273
0.813636 0.592424
0.619697 0.824242
0.675758 0.360606
0.792424 0.584848
0.743939 0.587879
0.346970 0.243939
0.601515 0.390909
0.269697 0.463636
0.625758 0.568182
0.612121 0.506061
0.284848 0.321212
0.407576 0.166667
0.321212 0.236364
0.383333 0.254545
0.293939 0.409091
0.410606 0.484848
0.719697 0.159091
0.513636 0.283333
0.684848 0.725758
0.665152 0.651515
0.621212 0.562121
0.487879 0.193939
0.621212 0.553030
0.640909 0.813636
0.263636 0.378788
0.637879 0.327273
0.136364 0.221212
0.622727 0.733333
0.719697 0.460606
0.656061 0.650000
0.690909 0.281818
0.225758 0.434848
0.621212 0.645455
0.406061 0.340909
0.657576 0.731818
0.607576 0.171212
0.116667 0.228788
0.507576 0.393939
0.709091 0.439394
0.306061 0.451515
0.577273 0.183333
0.556061 0.863636
0.495455 0.300000
0.650000 0.672727
0.543939 0.550000
0.422727 0.563636
0.230303 0.271212
0.431818 0.310606
0.690909 0.172727
0.307576 0.253030
0.554545 0.818182
0.418182 0.200000
0.631818 0.495455
0.531818 0.280303
0.662121 0.219697
0.260606 0.507576
0.433333 0.410606
0.271212 0.387879
0.640909 0.160606
0.789394 0.543939
0.503030 0.240909
0.534848 0.443939
0.596970 0.684848
0.621212 0.281818
0.793939 0.489394
0.319697 0.330303
0.677273 0.516667
0.545455 0.895455
0.401515 0.503030
0.510606 0.406061
0.736364 0.156061
0.484848 0.180303
0.324242 0.465152
0.700000 0.774242
0.300000 0.343939
0.251515 0.509091
0.537879 0.512121
0.333333 0.251515
